Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
10-114	grynaeus_1533_v1_1_0206.png	1000	1485	68	632	598	92
10-8	grynaeus_1533_v1_1_0147.png	1000	1485	288	147	544	76
6-6	grynaeus_1533_v1_1_0084.png	1000	1485	112	900	607	90
8-15	grynaeus_1533_v1_1_0124.png	1000	1485	69	898	343	142
6-24	grynaeus_1533_v1_1_0094.png	1000	1485	109	553	614	66
10-107	grynaeus_1533_v1_1_0202.png	1000	1485	54	700	602	80
10-46	grynaeus_1533_v1_1_0168.png	1000	1485	49	461	604	73
11-18	grynaeus_1533_v1_1_0217.png	1000	1485	309	195	599	70
2-8	grynaeus_1533_v1_1_0037.png	1000	1485	251	929	615	123
13-13	grynaeus_1533_v1_1_0261.png	1000	1485	307	170	595	85
11-38_v	grynaeus_1533_v1_1_0231.png	1000	1485	289	1024	605	115
10-33	grynaeus_1533_v1_1_0162.png	1000	1485	68	798	603	85
9-33	grynaeus_1533_v1_1_0141.png	1000	1485	289	217	542	73
1-39	grynaeus_1533_v1_1_0029.png	1000	1485	235	859	607	71
11-14	grynaeus_1533_v1_1_0215.png	1000	1485	300	659	586	68
8-6	grynaeus_1533_v1_1_0119.png	1000	1485	294	1080	606	73
11-13	grynaeus_1533_v1_1_0215.png	1000	1485	300	370	535	65
1-6	grynaeus_1533_v1_1_0018.png	1000	1485	125	449	606	79
5-14	grynaeus_1533_v1_1_0074.png	1000	1485	102	892	604	107
9-28	grynaeus_1533_v1_1_0140.png	1000	1485	52	184	490	78
1-15	grynaeus_1533_v1_1_0021.png	1000	1485	234	448	610	68
5-17	grynaeus_1533_v1_1_0075.png	1000	1485	262	836	616	68
12-4	grynaeus_1533_v1_1_0236.png	1000	1485	64	677	603	196
10-112	grynaeus_1533_v1_1_0204.png	1000	1485	58	1090	609	70
8-1	grynaeus_1533_v1_1_0116.png	1000	1485	89	655	600	149
10-36	grynaeus_1533_v1_1_0164.png	1000	1485	63	439	487	70
10-93	grynaeus_1533_v1_1_0193.png	1000	1485	297	548	606	79
3-11	grynaeus_1533_v1_1_0047.png	1000	1485	246	888	455	117
9-7	grynaeus_1533_v1_1_0131.png	1000	1485	276	1105	507	80
4-7	grynaeus_1533_v1_1_0062.png	1000	1485	94	351	456	64
9-34	grynaeus_1533_v1_1_0141.png	1000	1485	284	383	600	98
6-14	grynaeus_1533_v1_1_0087.png	1000	1485	279	1090	606	102
