primary id	primary id type	additional ids (id|type;etc)	primary title	other titles (title|type;etc)	author	author term of address	author date(s)	authority;authorityURI;valueURI	editor or translator	name	term of address	date(s)	authority;authorityURI;valueURI	editor or translator	name	term of address	date(s)	authority;authorityURI;valueURI	editor or translator	name	term of address	date(s)	authority;authorityURI;valueURI	manuscript? (t/f)	country code	city	publisher	dateIssued	dateCreated	dateModified	edition	text language code	other languages (lang code|objectPart;)	extent desc.	page start	page end	page range	Topics, ; separated	series title	online location (label|url;etc)	physical location (type|name;etc.)	shelf locator	notes	table of contents	multivolume? (t/f)
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7216a_lat1|cts urn;urn:cite:ogl:paris_latin7216a|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1400-1500 CE				lat					1r-190v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Bibliothèque Nationale de France, Paris	Latin 7216A	digital status|Not digitized;folio range|true	1-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7292_lat1|cts urn;urn:cite:ogl:paris_latin7292|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Adelard of Bath			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/35253721/											t				1400-1500 CE				lat					247r-267v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Bibliothèque Nationale de France, Paris	Latin 7292	digital status|Not digitized;folio range|true	7.def.1-10.prop.24	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7366_lat1|cts urn;urn:cite:ogl:paris_latin7366|cite urn;ark:/12148/btv1b9067095m|Identifiant	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1300-1400 CE				lat					51r-84v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Gallica|http://gallica.bnf.fr/ark:/12148/btv1b9067095m/f51.image	Bibliothèque Nationale de France, Paris	Latin 7366	digital status|Fully digitized;folio range|true	1.def.1-6.prop.2	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7373_lat1|cts urn;urn:cite:ogl:paris_latin7373|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/																t				1200-1300 CE				lat					2r-175v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Bibliothèque Nationale de France, Paris	Latin 7373	digital status|Not digitized;folio range|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7373_lat2|cts urn;urn:cite:ogl:paris_latin7373|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1300-1400 CE				lat					2r-2v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Bibliothèque Nationale de France, Paris	Latin 7373	digital status|Not digitized;folio range|true	1.def, 1.cn, 1.post	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7374_lat1|cts urn;urn:cite:ogl:paris_latin7374|cite urn;ark:/12148/btv1b90661947|Identifiant	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Adelard of Bath			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/35253721/											t				1200-1250 CE				lat					1r-13v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Gallica|http://gallica.bnf.fr/ark:/12148/btv1b90661947	Bibliothèque Nationale de France, Paris	Latin 7374	digital status|Fully digitized;folio range|true	1.def.1-1.prop.46, 10.intro	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7374_lat2|cts urn;urn:cite:ogl:paris_latin7374|cite urn;ark:/12148/btv1b90661947|Identifiant	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Adelard of Bath			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/35253721/											t				1200-1250 CE				lat					13v-109v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Gallica|http://gallica.bnf.fr/ark:/12148/btv1b90661947	Bibliothèque Nationale de France, Paris	Latin 7374	digital status|Fully digitized;folio range|true	1.prop.47-9.prop.38	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7374a_lat1|cts urn;urn:cite:ogl:paris_latin7374a|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Adelard of Bath			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/35253721/											t				1275-1300 CE				lat					1r-57v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Bibliothèque Nationale de France, Paris	Latin 7374A	digital status|Not digitized;folio range|true	1.def.1-9.prop.13	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7375_lat1|cts urn;urn:cite:ogl:paris_latin7375|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1300-1400 CE				lat					1r-54v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Bibliothèque Nationale de France, Paris	Latin 7375	digital status|Not digitized;folio range|true	1.def.1-5.def.16	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7377b_lat1|cts urn;urn:cite:ogl:paris_latin7377b|cite urn;ark:/12148/btv1b9066499b|Identifiant	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Gerard de Cremona			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/84814786/											t				1300-1500 CE				lat					1r-9v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Gallica|http://gallica.bnf.fr/ark:/12148/btv1b9066499b/f1.image	Bibliothèque Nationale de France, Paris	Latin 7377B	digital status|Fully digitized;folio range|true		f
stoa0058.stoa014	stoa	urn:cts:latinLit:stoa0058.stoa014.latin7377c_lat1|cts urn;urn:cite:ogl:paris_latin7377c|cite urn	De Geometria (II)		Pseudo Boethius																			t				1075-1100 CE				lat					18v-24, 25v-34v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Gallica|http://gallica.bnf.fr/ark:/12148/btv1b9072623x/f33.item	Bibliothèque Nationale de France, Paris	Latin 7377C	digital status|Fully digitized;folio range|true;attributed author|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.latin7420a_lat1|cts urn;urn:cite:ogl:paris_latin7420a|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Adelard of Bath			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/35253721/											t				1250-1300 CE				lat					80r-85v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Bibliothèque Nationale de France, Paris	Latin 7420A	digital status|Not digitized;folio range|true	1.def.1-3.prop.35	f
		urn:cite:ogl:paris_latin8671a|cite urn	Corpus Agrimensorum																					t				1500-1600 CE				lat					19r-21v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Bibliothèque Nationale de France, Paris	Latin 8679A	digital status|Not digitized;folio range|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.persan169_per1|cts urn;urn:cite:ogl:paris_persan169|cite urn;ark:/12148/btv1b52503120k|Identifiant	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Ḥajjāj ibn Yūsuf			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/197750588/											t				1500-1625 CE				per						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Gallica|http://gallica.bnf.fr/ark:/12148/btv1b52503120k/	Bibliothèque Nationale de France, Paris	Persan 169	digital status|Fully digitized;old shelf|1552 2;folio range|true	2	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.0006_frm1|cts urn;urn:cite:ogl:périgueux_0006|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/																t				1499-1598 CE				frm					1r-138v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Gallica|http://manuscrits-drac.bnsa.aquitaine.fr/notices-manuscrit/ms0006-euclides-et-autres-pieces.aspx	Bibliothèque de Périgueux, Périgueux	ms 0006	digital status|Partially digitized;folio range|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.f61_lat1|cts urn;urn:cite:ogl:perugia_f61|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1400-1500 CE				lat					94r-99v (95r-100v)	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Biblioteca Comunale Augusta di Perugia, Perugia	F 61	digital status|Not digitized;folio range|true	1.def.1-1.prop.9	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.poxy_1_grc1|cts urn;urn:cite:ogl:philadelphia_poxy_1_29|cite urn;http://papyri.info/apis/upenn.apis.3|Canonical URI	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/																t				1-400 CE				grc						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Wikimedia Commons|https://commons.wikimedia.org/wiki/File:P._Oxy._I_29.jpg	University of Pennsylvania Museum, University of Pennsylvania, Philadelphia	P.Oxy. 1 29	digital status|Fully digitized;folio range|true	2.prop.5(enunciation)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.ljs37_ara1|cts urn;urn:cite:ogl:philadelphia_ljs37|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/																t				1108-1111 CE				ara					1r-92r	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		UPenn SCETI|http://dla.library.upenn.edu/dla/medren/pageturn.html?id=MEDREN_4805493	Lawrence J. Schoenberg Collection, University of Pennsylvania, Philadelphia	LJS 37	digital status|Fully digitized;folio range|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.pommersfelden230_lat1|cts urn;urn:cite:ogl:pommersfelden_230|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1398 CE				lat					1r-149v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Graf von Schönbornsche Schlossbibliothek, Pommersfelden	230 (2852)	digital status|Not digitized;folio range|true	1-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.prague1459_lat1|cts urn;urn:cite:ogl:prague_1459|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1300-1400 CE				lat					53v-60v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Knihovna Metropolitnì Kapituli, Metropolitní kapitula u sv. Víta v Praze, Prague	MS 1459	digital status|Not digitized;folio range|true	1.def.1-3.prop.29(enunciations only)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.ivd5_lat1|cts urn;urn:cite:ogl:prague_ivd5|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1280-1320 CE / 1200-1399 CE				lat					1r-157r	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Manuscriptorium|http://www.manuscriptorium.com/apps/main/en/index.php?request=request_document&docId=set20090410_155_15	Národní knihovna České republiky, Prague	IV.D.5	digital status|Fully digitized;folio range|true	1.def.1-1.prop.1,1.prop.12-4.def.7,4.prop.16-15.end	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.a4_lat1|cts urn;urn:cite:ogl:prague_a4|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1300-1500 CE				lat					1r-157v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Narodni Museum Nostitz, Prague	MS a 4	digital status|Not digitized;folio range|true	1-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.iii_h_19_lat1|cts urn;urn:cite:ogl:prague_|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Adelard of Bath			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/35253721/											t				1150-1200 CE				lat					1r-127v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Universitnì Knihovna, Univerzita Karlova v Praze, Prague	MS III.H.19 (= 572)	digital status|Not digitized;folio range|true	1.def.1-12.prop.4	f
stoa0058.stoa014	stoa	urn:cts:latinLit:stoa0058.stoa014.ix_c_6_lat1|cts urn;urn:cite:ogl:prague_ix_c_6|cite urn	De Geometria (I)		Pseudo Boethius																			t				900-1000 CE				lat					47r-63v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Universitnì Knihovna, Univerzita Karlova v Praze, Prague	MS IX.C.6 (= 1717)	digital status|Not digitized;folio range|true;attributed author|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.viig27_lat1|cts urn;urn:cite:ogl:prague_viig27|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1400-1500 CE				lat					135r-145v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Universitnì Knihovna, Univerzita Karlova v Praze, Prague	VIII. G. 27.	digital status|Not digitized;folio range|true	1.prop.1-4.end(enunciations only)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.garrett104_lat1|cts urn;urn:cite:ogl:princeton_garrett104|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1400-1500 CE				lat						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			University Library, Princeton University, Princeton	Garrett MS. 104	digital status|Not digitized;folio range|true	1-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.garret1495y_per1|cts urn;urn:cite:ogl:princeton_garret1495y|cite urn;5497335 |Voyager Bib ID	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Nasir al-Din Muhammad ibn Muhammad al-Tusi			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/12392936/											t				1552 CE				per						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Rare Books and Special Collections, Princeton University, Princeton	Garrett no. 1495Y	digital status|Not digitized;folio range|true	3-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.garrett153l_ara1|cts urn;urn:cite:ogl:princeton_garrett153l|cite urn;1054|http://libweb2.princeton.edu/rbsc2/arabic/Hitti.pdf;5576522|Voyager Bib ID	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Ḥajjāj ibn Yūsuf			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/197750588/											t				1330 CE				ara						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Rare Books and Special Collections, Princeton University, Princeton	Garrett no. 153L	digital status|Not digitized;folio range|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.garrett270l_ara1|cts urn;urn:cite:ogl:princeton_garrett270l|cite urn;2109|http://libweb2.princeton.edu/rbsc2/arabic/Hitti.pdf;6358505 |Voyager Bib ID	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/																t				1500-1599 CE				ara						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Rare Books and Special Collections, Princeton University, Princeton	Garrett no. 270L	digital status|Not digitized;folio range|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.garrett3769y_ara1|cts urn;urn:cite:ogl:princeton_garrett3769y|cite urn;5537610|Voyager Bib ID	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Nasir al-Din Muhammad ibn Muhammad al-Tusi			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/12392936/											t				1629 CE				ara						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Rare Books and Special Collections, Princeton University, Princeton	Garrett no. 3769Y	digital status|Not digitized;folio range|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.newseries1300_ara1|cts urn;urn:cite:ogl:princeton_newseries1300|cite urn;5036202|Voyager Bib ID	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Nasir al-Din Muhammad ibn Muhammad al-Tusi			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/12392936/											t				1562 CE				ara						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Rare Books and Special Collections, Princeton University, Princeton	New Series no. 1300	digital status|Not digitized;folio range|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1101_ara1|cts urn;urn:cite:ogl:rabat_1101|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Ṯābit Ibn-Qurra			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/19690624/	translator	Ḥunayn ibn Isḥāq			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/55563658/						t				1284-1285 CE				ara					1r-220v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			al-Malik, Rabat	MS 1101	digital status|Not digitized;folio range|true	1-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.5317_ara1|cts urn;urn:cite:ogl:rabat_5317|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Ṯābit Ibn-Qurra			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/19690624/	translator	Ḥunayn ibn Isḥāq			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/55563658/						t				1607 CE				ara					1r-63v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			al-Malik, Rabat	MS 5317	digital status|Not digitized;folio range|true	1-8	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.arshi200_ara1|cts urn;urn:cite:ogl:rampur_arshi200|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Ṯābit Ibn-Qurra			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/19690624/	translator	Ḥunayn ibn Isḥāq			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/55563658/						t				988 CE				ara					1r-214v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Rampur Raza Library, Rampur	MS Arshi 200	digital status|Not digitized;folio range|true	1-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.136_lat1|cts urn;urn:cite:ogl:ravenna_136|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1400-1500 CE				lat						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Istituzione Biblioteca Classense, Ravenna	MS 136	digital status|Not digitized;folio range|true	1-9	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.897_lat1|cts urn;urn:cite:ogl:reims_897|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1451-1455 CE				lat					66r-70v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Bibliothèque Municipale de Reims, Reims	MS 897	digital status|Not digitized;folio range|true	1.def.1-1.prop.6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.rome_c2_9_grc1|cts urn;urn:cite:ogl:rome_c2_9|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/																t				1400-1500 CE				grc						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Biblioteca Angelica, Rome		digital status|Not digitized;folio range|true	1-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.d8_2_lat1|cts urn;urn:cite:ogl:rome_d8_2|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/																t								lat						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Biblioteca Angelica, Rome		digital status|Not digitized;folio range|true	(excerpts)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.g_iv_3_grc1|cts urn;urn:cite:ogl:rome_g_iv_3|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/																t				1500-1600 CE				grc						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Biblioteca Casanatense, Rome		digital status|Not digitized;folio range|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.127_lat1|cts urn;urn:cite:ogl:rome_127|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1400-1500 CE				lat					3r-5v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Biblioteca Angelica, Rome	ms.127	digital status|Not digitized;folio range|true	1.def.1-1.prop.2(beginning)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.f86_lat1|cts urn;urn:cite:ogl:rome_f86|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Gerard de Cremona			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/84814786/											t				1300-1400 CE				lat					49r-54v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Biblioteca Vallicelliana, Rome	F. 86	digital status|Not digitized;folio range|true	1.def.1-1.prop.5	f
stoa0058.stoa014	stoa	urn:cts:latinLit:stoa0058.stoa014.philol18_lat1|cts urn;urn:cite:ogl:rostock_philol18|cite urn	De Geometria (I)		Pseudo Boethius																			t				1200-1300 CE				lat					p.1-17	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Universitätsbibliothek Rostock, Universität Rostock, Rostock	Mss. philol. 18	digital status|Not digitized;old shelf|IV 111,4;folio range|true;attributed author|true		f
stoa0058.stoa014	stoa	urn:cts:latinLit:stoa0058.stoa014.philol18_lat2|cts urn;urn:cite:ogl:rostock_philol18|cite urn	De Geometria (II)		Pseudo Boethius																			t				1200-1300 CE				lat					p.29-30	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Universitätsbibliothek Rostock, Universität Rostock, Rostock	Mss. philol. 18	digital status|Not digitized;old shelf|IV 111,4;folio range|true;attributed author|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.221_lat1|cts urn;urn:cite:ogl:salamanca_221|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1300-1400 CE				lat					1r-177v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Biblioteca Universitaria, Universidad de Salamanca, Salamanca	Ms. 221	digital status|Not digitized;folio range|true	1-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.2624_lat1|cts urn;urn:cite:ogl:salamanca_2624|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1200-1400 CE				lat					1r-94v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Biblioteca Universitaria, Universidad de Salamanca, Salamanca	Ms. 2624	digital status|Not digitized;folio range|true	1-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.98_lat1|cts urn;urn:cite:ogl:seville_98_27|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1400-1500 CE				lat					98r-119v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			La Biblioteca Capitular, Catedral de Toledo, Seville	MS 98-27	digital status|Not digitized;folio range|true	1.def.1-2.prop.8	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.fayum268_grc1|cts urn;urn:cite:ogl:southhadley_fayum268|cite urn;ms0054-1-1-3-1-|Identifier	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/																t				100-200 CE				grc						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		MHC Digital Collections|http://mtholyoke.cdmhost.com/cdm/compoundobject/collection/p1030coll8/id/5510/rec/1	Archives and Special Collections, Mount Holyoke College, South Hadley	Papyrus Fayum 268	digital status|Fully digitized;folio range|true	1.prop.39, 1.prop.41	f
stoa0058.stoa014	stoa	urn:cts:latinLit:stoa0058.stoa014.sang830_lat1|cts urn;urn:cite:ogl:stgallen_sang830|cite urn;10.5076/e-codices-csg-0830|DOI	De Geometria (I)		Pseudo Boethius																			t				1000-1100 CE				lat					283-310	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		e-codices|http://www.e-codices.unifr.ch/en/description/csg/0830	Stiftsbibliothek St. Gallen, St. Gallen	Cod. Sang. 830	digital status|Fully digitized;folio range|true;attributed author|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.fragment4_lat1|cts urn;urn:cite:ogl:admont_fragment4|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/																t				1300-1400 CE				lat					1r-1v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Stiftsbibliothek Admont, Stifts Admont, Admont	fragment 4	digital status|Not digitized;folio range|true		f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.hbxi24_lat1|cts urn;urn:cite:ogl:stuttgart_hbxi24|cite urn	Elements		Euclid			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/176184097/	translator	Campanus de Novara			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/29636378/											t				1468-1472 CE				lat					2r-98v	Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.			Württembergische Landesbibliothek, Stuttgart	HB XI 24	digital status|Not digitized;folio range|true	1.def.1-6.prop.32	f
