MS URN	Description	Print Location	Online Location
urn:cite:ogl:vatican_ottlat1551	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Ott.lat.1551_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_ottlat1862	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Ott.lat.1862_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_ottlat1862	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Ott.lat.1862_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_ottlat1862	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Ott.lat.1862_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_ottlat1862	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Ott.lat.1862_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_pallat1349	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Pal.lat.1349_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_pallat1351	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Pal.lat.1351_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_pallat1352	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Pal.lat.1352_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_pallat1354	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Pal.lat.1354_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_pallat1564	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Pal.lat.1564_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_reglat1071	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Reg.lat.1071_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_reglat1137	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Reg.lat.1137_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_reglat1137	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Reg.lat.1137_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_reglat1261	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Reg.lat.1261_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_reglat1267	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Reg.lat.1267_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_reglat1268	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Reg.lat.1268_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_reglat1904	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Reg.lat.1904_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_reglat1268	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Reg.lat.1268_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_reglat1268	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Reg.lat.1268_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_ross579	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Ross.579_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_urblat506	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Urb.lat.506_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_urblat507	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Urb.lat.507_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatlat2223	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.lat.2223_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatlat2224	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.lat.2224_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatlat3123	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.lat.3123_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:venice_77			http://cataloghistorici.bdi.sbn.it/file_viewer.php?IDIMG=12449&IDCAT=244&IDGRP=2440010&LEVEL=1&PADRE=2440006&PROV=INT
urn:cite:ogl:venice_39			http://cataloghistorici.bdi.sbn.it/file_viewer.php?IDIMG=12410&IDCAT=244&IDGRP=2440010&LEVEL=1&PADRE=2440006&PROV=INT#
urn:cite:ogl:venice_47_61			http://cataloghistorici.bdi.sbn.it/file_viewer.php?IDIMG=12420&IDCAT=244&IDGRP=2440010&LEVEL=1&PADRE=2440006&PROV=INT#
urn:cite:ogl:venice_329			http://cataloghistorici.bdi.sbn.it/file_viewer.php?IDIMG=14836&IDCAT=243&IDGRP=2430009&LEVEL=0&PADRE=0&PROV=INT
urn:cite:ogl:venice_332			http://cataloghistorici.bdi.sbn.it/file_viewer.php?IDIMG=14834&IDCAT=243&IDGRP=2430009&LEVEL=0&PADRE=&PR=25&PROV=#
urn:cite:ogl:venice_332			http://cataloghistorici.bdi.sbn.it/file_viewer.php?IDIMG=14834&IDCAT=243&IDGRP=2430009&LEVEL=0&PADRE=&PR=25&PROV=#
urn:cite:ogl:venice_271			http://cataloghistorici.bdi.sbn.it/file_viewer.php?IDIMG=14773&IDCAT=243&IDGRP=2430007&LEVEL=0&PADRE=&PROV=INT#
urn:cite:ogl:verona_xl			http://www.capitolareverona.it/?page_id=38
urn:cite:ogl:vienna_2367han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00175526
urn:cite:ogl:vienna_2465han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00166248
urn:cite:ogl:vienna_5417han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00175088 
urn:cite:ogl:vienna_5507han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00169019
urn:cite:ogl:vienna_philgr139	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00232276 
urn:cite:ogl:vienna_philgr31han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00116256
urn:cite:ogl:vienna_philgr62han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00227532
urn:cite:ogl:vienna_11385han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00174587
urn:cite:ogl:vienna_2269han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00176768 
urn:cite:ogl:vienna_275han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00177738
urn:cite:ogl:vienna_4770han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00174113
urn:cite:ogl:vienna_5304han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00168828
urn:cite:ogl:vienna_55han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00175428 
urn:cite:ogl:vienna_83han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00174191
urn:cite:ogl:vienna_83han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00174191
urn:cite:ogl:vienna_83han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00174191
urn:cite:ogl:vienna_83han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00174191
urn:cite:ogl:vienna_hebr194han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00609878
urn:cite:ogl:vienna_hebr66han	Österreichische Nationalbibliothek Kataloge		http://data.onb.ac.at/rec/AL00609302 
urn:cite:ogl:wolfenbüttel_guelf105gutlat			http://diglib.hab.de/?db=mss&list=ms&id=105-gud-lat
urn:cite:ogl:wolfenbüttel_guelf51_9aug			http://diglib.hab.de/?db=mss&list=ms&id=51-9-aug-4f&catalog=Heinemann
urn:cite:ogl:wolfenbüttel_guelf65aug			http://diglib.hab.de/?db=mss&list=ms&id=65-aug-2f
urn:cite:ogl:wroclaw_milii10			http://www.bibliotekacyfrowa.pl/dlibra/docmetadata?id=54989&from=&dirids=1&ver_id=&lp=1&QI=
urn:cite:ogl:wroclaw_rehdig55			http://www.bibliotekacyfrowa.pl/dlibra/docmetadata?id=42814&from=&dirids=8&ver_id=&lp=7&QI=
urn:cite:ogl:wroclaw_rehdig55			http://www.bibliotekacyfrowa.pl/dlibra/docmetadata?id=42814&from=&dirids=8&ver_id=&lp=7&QI=
urn:cite:ogl:london_loth744			https://books.google.de/books?id=xZApAAAAYAAJ&pg=PA54&lpg=PA54&dq=ms+loth+744+india+office+library&source=bl&ots=ap-9azkoOk&sig=xmbRbXVNsN65hNze07PImw8rYQM&hl=en&sa=X&ved=0CCEQ6AEwAGoVChMI-vqGqvHfxgIVhnc-Ch2xpQnN#v=onepage&q=744&f=false
urn:cite:ogl:london_persian2260			https://archive.org/stream/catalogueofpersi01greauoft#page/n643/mode/2up
urn:cite:ogl:paris_arabe2465	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000030382
urn:cite:ogl:princeton_yahuda4848			http://libweb2.princeton.edu/rbsc2/arabic/Mach_Yahuda.pdf
