Current Perseus ID	Numbering in work	Folio	Link	Temp PNG File	PDF Page	Coords
Euc. 3.Prop.15	3.prop.15	6v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=16			
Euc. 3.Prop.16	3.prop.16	6v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=16			
Euc. 3.Prop.17	3.prop.17	6v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=16			
Euc. 3.Prop.18	3.prop.18	6v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=16			
Euc. 3.Prop.19	3.prop.19	6v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=16			
Euc. 3.Prop.19	3.prop.19	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.20	3.prop.20	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.21	3.prop.21	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.22	3.prop.22	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.23	3.prop.23	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.24	3.prop.24	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.25	3.prop.25	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.26	3.prop.26	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.27	3.prop.27	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.28	3.prop.28	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.29	3.prop.29	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.30	3.prop.30	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.31	3.prop.31	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.32	3.prop.32	7r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=17			
Euc. 3.Prop.32	3.prop.32	7v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=18			
Euc. 3.Prop.33	3.prop.33	7v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=18			
Euc. 3.Prop.34	3.prop.34	7v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=18			
Euc. 3.Prop.35	3.prop.35	7v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=18			
Euc. 3.Prop.36	3.prop.36	7v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=18			
Euc. 3.Prop.37	3.prop.37	7v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=18			
Euc. 4.Prop.1	4.prop.1	8r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=19			
Euc. 4.Prop.2	4.prop.2	8r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=19			
Euc. 4.Prop.3	4.prop.3	8r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=19			
Euc. 4.Prop.4	4.prop.4	8r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=19			
Euc. 4.Prop.5	4.prop.5	8r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=19			
Euc. 4.Prop.6	4.prop.6	8r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=19			
Euc. 4.Prop.6	4.prop.6	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 4.Prop.7	4.prop.7	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 4.Prop.8	4.prop.8	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 4.Prop.9	4.prop.9	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 4.Prop.10	4.prop.10	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 4.Prop.11	4.prop.11	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 4.Prop.12	4.prop.12	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 4.Prop.13	4.prop.13	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 4.Prop.14	4.prop.14	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 4.Prop.15	4.prop.15	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 4.Prop.16	4.prop.16	8v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=20			
Euc. 5.Prop.1	5.prop.1	9v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=22			
Euc. 5.Prop.2	5.prop.2	9v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=22			
Euc. 5.Prop.3	5.prop.3	9v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=22			
Euc. 5.Prop.4	5.prop.4	10r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=23			
Euc. 5.Prop.5	5.prop.5	10r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=23			
Euc. 5.Prop.6	5.prop.6	10r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=23			
Euc. 5.Prop.7	5.prop.7	10r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=23			
Euc. 5.Prop.8	5.prop.8	10r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=23			
Euc. 5.Prop.9	5.prop.9	10r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=23			
Euc. 5.Prop.10	5.prop.10	10r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=23			
Euc. 5.Prop.11	5.prop.11	10r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=23			
Euc. 5.Prop.12	5.prop.12	10r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=23			
Euc. 5.Prop.12	5.prop.12	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.13	5.prop.13	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.14	5.prop.14	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.15	5.prop.15	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.16	5.prop.16	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.17	5.prop.17	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.18	5.prop.18	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.19	5.prop.19	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.20	5.prop.20	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.21	5.prop.21	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.22	5.prop.22	10v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=24			
Euc. 5.Prop.22	5.prop.22	11r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=25			
Euc. 5.Prop.23	5.prop.23	11r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=25			
Euc. 5.Prop.24	5.prop.24	11r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=25			
Euc. 5.Prop.25	5.prop.25	11r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=25			
Euc. 6.Prop.1	6.prop.1	11r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=25			
Euc. 6.Prop.1	6.prop.1	11v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=26			
Euc. 6.Prop.2	6.prop.2	11v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=26			
Euc. 6.Prop.3	6.prop.3	11v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=26			
Euc. 6.Prop.4	6.prop.4	11v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=26			
Euc. 6.Prop.5	6.prop.5	11v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=26			
Euc. 6.Prop.6	6.prop.6	11v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=26			
Euc. 6.Prop.7	6.prop.7	11v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=26			
Euc. 6.Prop.8	6.prop.8	11v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=26			
Euc. 6.Prop.9	6.prop.9	12r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=27			
Euc. 6.Prop.10	6.prop.10	12r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=27			
Euc. 6.Prop.11	6.prop.11	12r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=27			
Euc. 6.Prop.12	6.prop.12	12r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=27			
Euc. 6.Prop.13	6.prop.13	12r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=27			
Euc. 6.Prop.14	6.prop.14	12r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=27			
Euc. 6.Prop.15	6.prop.15	12r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=27			
Euc. 6.Prop.16	6.prop.16	12r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=27			
Euc. 6.Prop.17	6.prop.17	12r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=27			
Euc. 6.Prop.17	6.prop.17	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.18	6.prop.18	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.19	6.prop.19	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.20	6.prop.20	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.21	6.prop.21	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.22	6.prop.22	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.23	6.prop.23	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.24	6.prop.24	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.25	6.prop.25	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.26	6.prop.26	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.27	6.prop.27	12v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=28			
Euc. 6.Prop.27	6.prop.27	13r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=29			
Euc. 6.Prop.28	6.prop.28	13r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=29			
Euc. 6.Prop.29	6.prop.29	13r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=29			
Euc. 6.Prop.30	6.prop.30	13r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=29			
Euc. 6.Prop.31	6.prop.31	13r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=29			
Euc. 6.Prop.32	6.prop.32	13r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=29			
Euc. 6.Prop.33	6.prop.33	13r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=29			
Euc. 7.Prop.1	7.prop.1	14r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=31			
Euc. 7.Prop.2	7.prop.2	14r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=31			
Euc. 7.Prop.3	7.prop.3	14r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=31			
Euc. 7.Prop.4	7.prop.4	14r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=31			
Euc. 7.Prop.5	7.prop.5	14r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=31			
Euc. 7.Prop.6	7.prop.6	14r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=31			
Euc. 7.Prop.7	7.prop.7	14v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=32			
Euc. 7.Prop.8	7.prop.8	14v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=32			
Euc. 7.Prop.9	7.prop.9	14v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=32			
Euc. 7.Prop.10	7.prop.10	14v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=32			
Euc. 7.Prop.11	7.prop.11	14v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=32			
Euc. 7.Prop.12	7.prop.12	14v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=32			
Euc. 7.Prop.13	7.prop.13	14v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=32			
Euc. 7.Prop.14	7.prop.14	14v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=32			
Euc. 7.Prop.15	7.prop.15	14v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=32			
Euc. 7.Prop.16	7.prop.16	14v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=32			
Euc. 7.Prop.16	7.prop.16	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
Euc. 7.Prop.17	7.prop.17	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
Euc. 7.Prop.18	7.prop.18	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
Euc. 7.Prop.19	7.prop.19	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
	7.prop.20	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
Euc. 7.Prop.20	7.prop.21	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
	7.prop.22	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
Euc. 7.Prop.21	7.prop.23	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
Euc. 7.Prop.22	7.prop.24	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
Euc. 7.Prop.23	7.prop.25	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
Euc. 7.Prop.24	7.prop.26	15r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=33			
Euc. 7.Prop.24	7.prop.26	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.25	7.prop.27	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.26	7.prop.28	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.27	7.prop.29	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.28	7.prop.30	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.29	7.prop.31	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.30	7.prop.32	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.31	7.prop.33	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.32	7.prop.34	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.33	7.prop.35	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.34	7.prop.36	15v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=34			
Euc. 7.Prop.35	7.prop.37	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 7.Prop.36	7.prop.38	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 7.Prop.37	7.prop.39	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 7.Prop.38	7.prop.40	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 7.Prop.39	7.prop.41	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 8.Prop.1	8.prop.1	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 8.Prop.2	8.prop.2	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 8.Prop.3	8.prop.3	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 8.Prop.4	8.prop.4	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 8.Prop.5	8.prop.5	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 8.Prop.6	8.prop.6	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 8.Prop.7	8.prop.7	16r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=35			
Euc. 8.Prop.7	8.prop.7	16v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=36			
Euc. 8.Prop.8	8.prop.8	16v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=36			
Euc. 8.Prop.9	8.prop.9	16v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=36			
Euc. 8.Prop.10	8.prop.10	16v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=36			
Euc. 8.Prop.11	8.prop.11	16v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=36			
Euc. 8.Prop.12	8.prop.12	16v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=36			
Euc. 8.Prop.13	8.prop.13	16v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=36			
Euc. 8.Prop.14	8.prop.14	16v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=36			
Euc. 8.Prop.14	8.prop.14	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.15	8.prop.15	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.16	8.prop.16	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.17	8.prop.17	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.18	8.prop.18	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.19	8.prop.19	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.20	8.prop.20	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.21	8.prop.21	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.22	8.prop.22	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.23	8.prop.23	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.24	8.prop.24	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.25	8.prop.25	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.26	8.prop.26	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.27	8.prop.27	17r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=37			
Euc. 8.Prop.27	8.prop.27	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.1	9.prop.1	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.2	9.prop.2	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.3	9.prop.3	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.4	9.prop.4	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.5	9.prop.5	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.6	9.prop.6	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.7	9.prop.7	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.8	9.prop.8	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.9	9.prop.9	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.10	9.prop.10	17v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=38			
Euc. 9.Prop.10	9.prop.10	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.11	9.prop.11	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.12	9.prop.12	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.13	9.prop.13	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.14	9.prop.14	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.15	9.prop.15	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.16	9.prop.16	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.17	9.prop.17	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.18	9.prop.18	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.19	9.prop.19	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.20	9.prop.20	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.21	9.prop.21	18r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=39			
Euc. 9.Prop.21	9.prop.21	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.22	9.prop.22	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.23	9.prop.23	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.24	9.prop.24	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.25	9.prop.25	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.26	9.prop.26	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.27	9.prop.27	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.28	9.prop.28	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.29	9.prop.29	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.30	9.prop.30	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.31	9.prop.31	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.32	9.prop.32	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.33	9.prop.33	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.34	9.prop.34	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.35	9.prop.35	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.36	9.prop.36	18v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=40			
Euc. 9.Prop.36	9.prop.36	19r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=41			
Euc. 10.Prop 1.1	10.prop.1	19r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=41			
Euc. 10.Prop 1.1	10.prop.1	19v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=42			
Euc. 10.Prop 1.2	10.prop.2	19v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=42			
Euc. 10.Prop 1.3	10.prop.3	19v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=42			
Euc. 10.Prop 1.4	10.prop.4	19v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=42			
Euc. 10.Prop 1.5	10.prop.5	19v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=42			
	10.prop.6	19v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=42			
Euc. 10.Prop 1.7	10.prop.7	19v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=42			
Euc. 10.Prop 1.8	10.prop.8	19v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=42			
Euc. 10.Prop 1.9	10.prop.9	19v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=42			
Euc. 10.Prop 1.9	10.prop.9	20r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=43			
Euc. 10.Prop 1.10	10.prop.10	20r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=43			
