Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
cod87-diag-0280	bern_87_017r.jpg	3064	4085	1486	604	174	72
cod87-diag-0216	bern_87_010r.jpg	3064	4085	768	3069	400	200
cod87-diag-0259	bern_87_013v.jpg	3064	4085	1664	1727	208	172
cod87-diag-0129	bern_87_006r.jpg	3064	4085	960	856	360	180
cod87-diag-0252	bern_87_013v.jpg	3064	4085	735	240	825	624
cod87-diag-0074	bern_87_005r.jpg	3064	4085	988	1553	201	204
cod87-diag-0060	bern_87_005r.jpg	3064	4085	1090	1058	177	111
cod87-diag-0315	bern_87_017r.jpg	3064	4085	1176	3023	141	135
cod87-diag-0285	bern_87_017r.jpg	3064	4085	1228	786	122	128
cod87-diag-0219	bern_87_010v.jpg	3064	4085	1784	1228	252	268
cod87-diag-0289	bern_87_017r.jpg	3064	4085	1444	986	156	132
cod87-diag-0009	bern_87_003r.jpg	3064	4085	746	1682	72	98
cod87-diag-0290	bern_87_017r.jpg	3064	4085	1776	1175	244	114
cod87-diag-0111	bern_87_005v.jpg	3064	4085	1089	1475	156	159
cod87-diag-0275	bern_87_016v.jpg	3064	4085	2336	2028	596	636
cod87-diag-0137	bern_87_006r.jpg	3064	4085	1992	1624	480	216
cod87-diag-0025	bern_87_003r.jpg	3064	4085	1133	1957	192	192
cod87-diag-0106	bern_87_005v.jpg	3064	4085	2658	962	162	138
cod87-diag-0255	bern_87_013v.jpg	3064	4085	1134	876	294	291
cod87-diag-0322	bern_87_017v.jpg	3064	4085	1603	603	228	114
cod87-diag-0014	bern_87_003r.jpg	3064	4085	1329	1729	136	130
cod87-diag-0321	bern_87_017v.jpg	3064	4085	1132	603	156	99
cod87-diag-0022	bern_87_003r.jpg	3064	4085	2055	1893	100	102
cod87-diag-0215	bern_87_010r.jpg	3064	4085	1924	2781	256	168
cod87-diag-0236	bern_87_012r.jpg	3064	4085	1064	3173	240	228
cod87-diag-0312	bern_87_017r.jpg	3064	4085	2418	2684	162	138
cod87-diag-0305	bern_87_017r.jpg	3064	4085	1590	2236	129	99
cod87-diag-0208	bern_87_010r.jpg	3064	4085	1134	888	428	164
cod87-diag-0187	bern_87_007v.jpg	3064	4085	2404	1056	172	112
cod87-diag-0152	bern_87_006v.jpg	3064	4085	2304	636	456	272
cod87-diag-0342	bern_87_017v.jpg	3064	4085	1413	1904	141	129
cod87-diag-0155	bern_87_006v.jpg	3064	4085	2468	1216	440	192
cod87-diag-0104	bern_87_005v.jpg	3064	4085	2277	866	267	183
cod87-diag-0257	bern_87_013v.jpg	3064	4085	1392	1308	438	192
cod87-diag-0309	bern_87_017r.jpg	3064	4085	831	2602	222	138
cod87-diag-0070	bern_87_005r.jpg	3064	4085	1921	1175	57	159
cod87-diag-0283	bern_87_017r.jpg	3064	4085	762	794	248	106
cod87-diag-0292	bern_87_017r.jpg	3064	4085	1352	1281	90	70
cod87-diag-0159	bern_87_006v.jpg	3064	4085	2340	2036	180	156
cod87-diag-0112	bern_87_005v.jpg	3064	4085	1959	1541	183	174
cod87-diag-0099	bern_87_005r.jpg	3064	4085	1217	3229	495	222
cod87-diag-0166	bern_87_006v.jpg	3064	4085	2632	3153	200	188
cod87-diag-0247	bern_87_013r.jpg	3064	4085	660	728	276	248
cod87-diag-0126	bern_87_005v.jpg	3064	4085	1904	3309	584	272
cod87-diag-0109	bern_87_005v.jpg	3064	4085	2205	1265	159	174
cod87-diag-0220	bern_87_010v.jpg	3064	4085	1158	2762	340	204
cod87-diag-0279	bern_87_017r.jpg	3064	4085	820	544	188	126
cod87-diag-0065	bern_87_005r.jpg	3064	4085	1963	1133	120	78
cod87-diag-0169	bern_87_007r.jpg	3064	4085	1720	440	172	140
cod87-diag-0051	bern_87_003r.jpg	3064	4085	1095	2546	84	75
cod87-diag-0202	bern_87_008v.jpg	3064	4085	1740	3186	168	180
cod87-diag-0271	bern_87_016r.jpg	3064	4085	1544	2957	1272	720
cod87-diag-0079	bern_87_005r.jpg	3064	4085	1621	1826	315	111
cod87-diag-0217	bern_87_010v.jpg	3064	4085	1492	668	284	188
cod87-diag-0113	bern_87_005v.jpg	3064	4085	897	1775	330	201
cod87-diag-0191	bern_87_008r.jpg	3064	4085	1188	1138	180	172
cod87-diag-0108	bern_87_005v.jpg	3064	4085	924	1208	180	189
cod87-diag-0241	bern_87_012v.jpg	3064	4085	368	2700	280	180
cod87-diag-0094	bern_87_005r.jpg	3064	4085	659	2540	243	111
cod87-diag-0273	bern_87_016v.jpg	3064	4085	2288	936	632	548
cod87-diag-0344	bern_87_017v.jpg	3064	4085	1860	1997	102	99
cod87-diag-0250	bern_87_013r.jpg	3064	4085	1484	2514	552	288
cod87-diag-0149	bern_87_006r.jpg	3064	4085	1258	3125	368	176
cod87-diag-0123	bern_87_005v.jpg	3064	4085	2510	3097	300	156
cod87-diag-0300	bern_87_017r.jpg	3064	4085	1821	1738	702	342
cod87-diag-0348	bern_87_017v.jpg	3064	4085	2088	2066	222	198
cod87-diag-0069	bern_87_005r.jpg	3064	4085	1867	1187	57	153
cod87-diag-0040	bern_87_003r.jpg	3064	4085	2186	2289	165	123
cod87-diag-0316	bern_87_017r.jpg	3064	4085	1185	3170	174	165
cod87-diag-0333	bern_87_017v.jpg	3064	4085	2272	1431	294	102
cod87-diag-0193	bern_87_008v.jpg	3064	4085	1648	680	1204	564
cod87-diag-0212	bern_87_010r.jpg	3064	4085	1722	2076	212	172
cod87-diag-0147	bern_87_006r.jpg	3064	4085	978	2741	260	196
cod87-diag-0016	bern_87_003r.jpg	3064	4085	2001	1767	210	66
cod87-diag-0062	bern_87_005r.jpg	3064	4085	580	1139	150	135
cod87-diag-0105	bern_87_005v.jpg	3064	4085	1629	935	309	183
cod87-diag-0224	bern_87_011r.jpg	3064	4085	2176	1328	340	280
cod87-diag-0145	bern_87_006r.jpg	3064	4085	1336	2400	216	176
cod87-diag-0317	bern_87_017r.jpg	3064	4085	1344	3170	138	129
cod87-diag-0083	bern_87_005r.jpg	3064	4085	1529	2039	216	120
cod87-diag-0172	bern_87_007r.jpg	3064	4085	1924	632	180	188
cod87-diag-0052	bern_87_003r.jpg	3064	4085	1536	2537	159	87
cod87-diag-0097	bern_87_005r.jpg	3064	4085	746	3031	411	192
cod87-diag-0201	bern_87_008v.jpg	3064	4085	480	3242	208	112
cod87-diag-0298	bern_87_017r.jpg	3064	4085	942	1701	428	88
cod87-diag-0056	bern_87_003r.jpg	3064	4085	1419	2591	138	138
cod87-diag-0214	bern_87_010r.jpg	3064	4085	1640	2649	348	172
cod87-diag-0092	bern_87_005r.jpg	3064	4085	617	2396	141	93
cod87-diag-0128	bern_87_006r.jpg	3064	4085	396	648	288	240
cod87-diag-0058	bern_87_005r.jpg	3064	4085	1639	845	246	105
cod87-diag-0234	bern_87_012r.jpg	3064	4085	2224	1878	444	420
cod87-diag-0343	bern_87_017v.jpg	3064	4085	2760	1880	141	138
cod87-diag-0307	bern_87_017r.jpg	3064	4085	762	2467	198	132
cod87-diag-0176	bern_87_007r.jpg	3064	4085	1708	1548	652	380
cod87-diag-0088	bern_87_005r.jpg	3064	4085	1739	2171	144	135
cod87-diag-0012	bern_87_003r.jpg	3064	4085	2066	1674	120	104
cod87-diag-0160	bern_87_006v.jpg	3064	4085	2564	2156	348	192
cod87-diag-0039	bern_87_003r.jpg	3064	4085	1199	2328	282	81
cod87-diag-0033	bern_87_003r.jpg	3064	4085	1595	2185	204	96
cod87-diag-0125	bern_87_005v.jpg	3064	4085	2676	3193	168	180
cod87-diag-0173	bern_87_007r.jpg	3064	4085	1432	700	192	176
cod87-diag-0276	bern_87_016v.jpg	3064	4085	1409	3013	100	144
cod87-diag-0264	bern_87_015r.jpg	3064	4085	1675	3200	720	270
cod87-diag-0243	bern_87_012v.jpg	3064	4085	2080	2704	276	148
cod87-diag-0204	bern_87_009v.jpg	3064	4085	1652	2192	312	228
cod87-diag-0319	bern_87_017v.jpg	3064	4085	1357	537	147	132
cod87-diag-0027	bern_87_003r.jpg	3064	4085	819	2055	220	76
cod87-diag-0226	bern_87_011r.jpg	3064	4085	2082	2433	132	140
cod87-diag-0353	bern_87_017v.jpg	3064	4085	2211	2345	129	165
cod87-diag-0186	bern_87_007v.jpg	3064	4085	2256	996	192	136
cod87-diag-0223	bern_87_011r.jpg	3064	4085	1476	1156	360	180
cod87-diag-0260	bern_87_013v.jpg	3064	4085	2132	1931	172	140
cod87-diag-0320	bern_87_017v.jpg	3064	4085	1492	540	147	135
cod87-diag-0087	bern_87_005r.jpg	3064	4085	1658	2171	114	150
cod87-diag-0122	bern_87_005v.jpg	3064	4085	2219	3019	308	160
cod87-diag-0072	bern_87_005r.jpg	3064	4085	2158	1169	195	138
cod87-diag-0002	bern_87_002r.jpg	3064	4085	1396	1992	1284	172
cod87-diag-0330	bern_87_017v.jpg	3064	4085	1684	1287	129	111
cod87-diag-0089	bern_87_005r.jpg	3064	4085	1061	2255	198	153
cod87-diag-0078	bern_87_005r.jpg	3064	4085	475	1769	198	174
cod87-diag-0034	bern_87_003r.jpg	3064	4085	2197	2157	84	102
cod87-diag-0304	bern_87_017r.jpg	3064	4085	2382	2077	177	150
cod87-diag-0200	bern_87_008v.jpg	3064	4085	1760	3038	124	156
cod87-diag-0308	bern_87_017r.jpg	3064	4085	960	2452	240	138
cod87-diag-0085	bern_87_005r.jpg	3064	4085	2207	2060	126	156
cod87-diag-0196	bern_87_008v.jpg	3064	4085	1344	2838	128	120
cod87-diag-0046	bern_87_003r.jpg	3064	4085	962	2454	144	102
cod87-diag-0246	bern_87_008v.jpg	3064	4085	2319	2751	84	96
cod87-diag-0153	bern_87_006v.jpg	3064	4085	1180	872	360	172
cod87-diag-0054	bern_87_003r.jpg	3064	4085	897	2594	117	114
cod87-diag-0335	bern_87_017v.jpg	3064	4085	1822	1515	372	81
cod87-diag-0313	bern_87_017r.jpg	3064	4085	1413	2813	432	138
cod87-diag-0084	bern_87_005r.jpg	3064	4085	1718	2051	129	144
cod87-diag-0258	bern_87_013v.jpg	3064	4085	1221	1519	243	198
cod87-diag-0177	bern_87_007r.jpg	3064	4085	532	2104	180	140
cod87-diag-0180	bern_87_007r.jpg	3064	4085	1738	3005	772	228
cod87-diag-0251	bern_87_013r.jpg	3064	4085	904	2820	404	376
cod87-diag-0254	bern_87_013v.jpg	3064	4085	1914	672	174	180
cod87-diag-0121	bern_87_005v.jpg	3064	4085	2575	2883	340	152
cod87-diag-0281	bern_87_017r.jpg	3064	4085	1678	592	116	86
cod87-diag-0282	bern_87_017r.jpg	3064	4085	1818	578	180	102
cod87-diag-0341	bern_87_017v.jpg	3064	4085	1290	1907	138	132
cod87-diag-0346	bern_87_017v.jpg	3064	4085	2802	2015	141	96
cod87-diag-0332	bern_87_017v.jpg	3064	4085	1921	1302	102	111
cod87-diag-0195	bern_87_008v.jpg	3064	4085	2020	2670	140	132
cod87-diag-0139	bern_87_006r.jpg	3064	4085	1672	1916	420	172
cod87-diag-0154	bern_87_006v.jpg	3064	4085	2400	1032	316	216
cod87-diag-0218	bern_87_010v.jpg	3064	4085	2432	864	368	216
cod87-diag-0102	bern_87_005v.jpg	3064	4085	1620	719	186	180
cod87-diag-0005	bern_87_002v.jpg	3064	4085	1648	1536	1156	240
cod87-diag-0061	bern_87_005r.jpg	3064	4085	1252	1076	186	75
